local_hour,RMSE_capacity_percent,MAE_capacity_percent,bias_capacity_percent,mean_economic_regret,P90_economic_regret,CVaR90_economic_regret,max_economic_regret,hourly_optimality_gap_percent
9,22.117928927066764,16.32975969891636,3.3944932177111165,137.34940663766093,306.7273955778262,793.2098569843229,1554.9409769798078,18.952075647903232
10,24.039914155182764,19.058916638833956,3.7242635247540714,166.08129188379908,304.388819177542,709.4259053669538,1328.8749025176437,16.2130041832795
11,25.273065789424052,21.178941883315094,19.57773360265331,185.46945611109737,502.98074720765646,878.1153439333378,1056.6220124999995,17.582296775422613
12,20.96431927793195,15.002673436235941,5.577012783846955,97.12268210180618,254.18731173374576,499.6016638963758,644.9695798066896,9.707282273347479
13,26.721411214214687,20.478818190090422,16.422218309708146,125.08474258007259,231.01090333089675,462.75360875,851.2700850000001,13.975965147471483
14,24.37439166501939,18.74576307489976,14.648931202280165,95.79062717983416,229.00882477967875,364.1444283820226,468.4669687500001,12.621792029321956
15,18.636240759360433,15.094987020880046,-4.6733375464538565,56.37078950022378,125.31731934274299,298.51428259044695,450.3553577165766,8.912327014513934
16,15.679858133695785,11.601032985292496,4.501925012433804,107.82403314254273,296.8603674084815,643.3635206274193,801.389347042474,20.378182503847597
17,14.00708293433121,11.109113218503646,-7.28143104445169,18.74926474627699,47.27836861596892,75.69685802766566,95.34172318235315,6.405796520748723
18,6.765377638838671,4.729014616492145,3.2689188947789,26.853178972530802,54.98750631265564,127.38601038327829,244.90572780429187,19.230444410406825
19,2.6080406866359915,2.0573068525578364,-1.2461174431001543,5.082578948167321,8.22008891972065,26.250036093745774,51.464953225548726,10.721742585015908
20,1.2666222569317975,0.9783963306602728,-0.46807301518936156,2.4358335458345963,6.045646709848159,9.927039794981084,14.880726449947144,12.877603211894748
